Madinah;24.5247;39.5692;37.94;C;16.29;p;1015.39;mb;29.81;m;15/05/2015
Abha;18.2465;42.5117;23.63;C;20.56;p;1044.89;mb;25.71;m;15/05/2015
Riyadh;24.7136;46.6753;41.45;C;17.28;p;1041.06;mb;22.41;m;16/05/2015
Jeddah;21.2854;39.2376;35.78;C;32.70;p;1202.04;mb;20.40;m;16/05/2015
Makkah;21.3891;39.8579;33.43;C;24.28;p;1113.75;mb;21.46;m;16/05/2015
Madinah;24.5247;39.5692;40.94;C;14.39;p;1001.00;mb;23.28;m;16/05/2015
Abha;18.2465;42.5117;24.50;C;22.03;p;1061.28;mb;27.30;m;16/05/2015
Riyadh;24.7136;46.6753;45.38;C;21.08;p;1007.27;mb;23.79;m;17/05/2015
Jeddah;21.2854;39.2376;30.50;C;32.05;p;1204.97;mb;28.09;m;17/05/2015
Makkah;21.3891;39.8579;28.24;C;21.74;p;1101.16;mb;23.12;m;17/05/2015
Madinah;24.5247;39.5692;44.01;C;15.73;p;1035.52;mb;26.48;m;17/05/2015
Abha;18.2465;42.5117;24.02;C;22.12;p;1079.87;mb;24.58;m;17/05/2015
Riyadh;24.7136;46.6753;48.03;C;17.10;p;1039.53;mb;22.80;m;18/05/2015
Jeddah;21.2854;39.2376;39.06;C;33.30;p;1239.50;mb;27.73;m;18/05/2015
Makkah;21.3891;39.8579;28.46;C;20.24;p;1101.03;mb;27.37;m;18/05/2015
Madinah;24.5247;39.5692;39.93;C;13.24;p;1042.89;mb;25.23;m;18/05/2015
Abha;18.2465;42.5117;29.83;C;22.28;p;1065.01;mb;27.23;m;18/05/2015
Riyadh;24.7136;46.6753;44.31;C;20.57;p;1041.24;mb;23.76;m;19/05/2015
Jeddah;21.2854;39.2376;30.76;C;34.43;p;1212.40;mb;24.81;m;19/05/2015
Makkah;21.3891;39.8579;32.24;C;21.10;p;1130.29;mb;23.12;m;19/05/2015
Madinah;24.5247;39.5692;38.72;C;14.27;p;1008.26;mb;28.93;m;19/05/2015
Abha;18.2465;42.5117;23.42;C;23.57;p;1084.25;mb;29.76;m;19/05/2015
Riyadh;24.7136;46.6753;45.56;C;19.46;p;1047.77;mb;20.74;m;20/05/2015
Jeddah;21.2854;39.2376;38.44;C;32.62;p;1223.02;mb;23.87;m;20/05/2015
Makkah;21.3891;39.8579;33.28;C;23.61;p;1136.80;mb;29.75;m;20/05/2015
Madinah;24.5247;39.5692;44.44;C;13.22;p;1030.99;mb;21.35;m;20/05/2015
Abha;18.2465;42.5117;26.69;C;21.74;p;1056.58;mb;27.70;m;20/05/2015
Riyadh;24.7136;46.6753;48.34;C;21.80;p;1008.01;mb;24.60;m;21/05/2015
Jeddah;21.2854;39.2376;32.24;C;33.81;p;1224.27;mb;20.50;m;21/05/2015
Makkah;21.3891;39.8579;27.99;C;20.88;p;1145.73;mb;28.74;m;21/05/2015
Madinah;24.5247;39.5692;44.81;C;16.16;p;1023.96;mb;20.83;m;21/05/2015
Abha;18.2465;42.5117;29.36;C;20.02;p;1084.94;mb;21.96;m;21/05/2015
Riyadh;24.7136;46.6753;46.64;C;21.83;p;1044.93;mb;26.67;m;22/05/2015
Jeddah;21.2854;39.2376;30.25;C;32.39;p;1222.14;mb;21.67;m;22/05/2015
Makkah;21.3891;39.8579;30.28;C;22.08;p;1126.67;mb;23.50;m;22/05/2015
Madinah;24.5247;39.5692;43.42;C;12.14;p;1045.91;mb;20.20;m;22/05/2015
Abha;18.2465;42.5117;24.66;C;22.66;p;1072.39;mb;20.24;m;22/05/2015
Riyadh;24.7136;46.6753;44.87;C;19.44;p;1046.32;mb;26.70;m;23/05/2015
Jeddah;21.2854;39.2376;36.20;C;34.57;p;1205.73;mb;21.70;m;23/05/2015
Makkah;21.3891;39.8579;30.10;C;21.01;p;1102.98;mb;23.98;m;23/05/2015
Madinah;24.5247;39.5692;39.09;C;15.38;p;1007.30;mb;22.75;m;23/05/2015
Abha;18.2465;42.5117;28.83;C;20.33;p;1070.03;mb;21.89;m;23/05/2015
Riyadh;24.7136;46.6753;41.62;C;18.40;p;1030.58;mb;21.89;m;24/05/2015
Jeddah;21.2854;39.2376;31.41;C;32.86;p;1238.48;mb;21.12;m;24/05/2015
Makkah;21.3891;39.8579;32.62;C;23.20;p;1109.22;mb;24.37;m;24/05/2015
Madinah;24.5247;39.5692;42.18;C;13.08;p;1019.40;mb;23.87;m;24/05/2015
Abha;18.2465;42.5117;30.03;C;22.31;p;1079.84;mb;27.63;m;24/05/2015
Riyadh;24.7136;46.6753;47.91;C;21.08;p;1003.27;mb;20.28;m;25/05/2015
Jeddah;21.2854;39.2376;35.66;C;30.06;p;1207.60;mb;24.19;m;25/05/2015
Makkah;21.3891;39.8579;36.85;C;23.04;p;1113.96;mb;22.28;m;25/05/2015
Madinah;24.5247;39.5692;42.95;C;15.98;p;1013.71;mb;29.74;m;25/05/2015
Abha;18.2465;42.5117;31.28;C;20.84;p;1087.78;mb;28.43;m;25/05/2015
Riyadh;24.7136;46.6753;47.03;C;21.14;p;1016.84;mb;26.59;m;26/05/2015
Jeddah;21.2854;39.2376;39.26;C;32.64;p;1220.94;mb;26.63;m;26/05/2015
Makkah;21.3891;39.8579;33.78;C;22.32;p;1112.96;mb;25.18;m;26/05/2015
Madinah;24.5247;39.5692;43.36;C;12.13;p;1040.91;mb;23.26;m;26/05/2015
Abha;18.2465;42.5117;22.20;C;25.00;p;1080.39;mb;28.81;m;26/05/2015
Riyadh;24.7136;46.6753;47.04;C;20.82;p;1020.04;mb;20.49;m;27/05/2015
Jeddah;21.2854;39.2376;36.81;C;32.46;p;1209.52;mb;29.46;m;27/05/2015
Makkah;21.3891;39.8579;36.64;C;23.64;p;1111.86;mb;25.48;m;27/05/2015
Madinah;24.5247;39.5692;39.32;C;14.58;p;1019.11;mb;24.55;m;27/05/2015
Abha;18.2465;42.5117;24.50;C;24.54;p;1053.49;mb;28.10;m;27/05/2015
Riyadh;24.7136;46.6753;41.44;C;21.01;p;1033.65;mb;27.78;m;28/05/2015
Jeddah;21.2854;39.2376;31.17;C;30.07;p;1239.66;mb;25.96;m;28/05/2015
Makkah;21.3891;39.8579;27.89;C;24.85;p;1108.55;mb;28.81;m;28/05/2015
Madinah;24.5247;39.5692;37.26;C;14.96;p;1036.47;mb;28.34;m;28/05/2015
Abha;18.2465;42.5117;26.60;C;24.10;p;1052.74;mb;29.77;m;28/05/2015
Riyadh;24.7136;46.6753;47.94;C;20.29;p;1015.73;mb;22.80;m;29/05/2015
Jeddah;21.2854;39.2376;35.14;C;34.35;p;1210.45;mb;28.76;m;29/05/2015
Makkah;21.3891;39.8579;30.61;C;20.71;p;1102.86;mb;21.10;m;29/05/2015
Madinah;24.5247;39.5692;35.34;C;12.62;p;1026.70;mb;22.83;m;29/05/2015
Abha;18.2465;42.5117;23.67;C;23.84;p;1044.15;mb;23.24;m;29/05/2015
Riyadh;24.7136;46.6753;40.15;C;18.27;p;1033.30;mb;25.89;m;30/05/2015
Jeddah;21.2854;39.2376;37.00;C;30.79;p;1211.40;mb;21.06;m;30/05/2015
Makkah;21.3891;39.8579;34.68;C;23.29;p;1104.94;mb;29.12;m;30/05/2015
Madinah;24.5247;39.5692;37.10;C;13.39;p;1024.82;mb;25.49;m;30/05/2015
Abha;18.2465;42.5117;30.58;C;20.59;p;1047.03;mb;24.08;m;30/05/2015
Riyadh;24.7136;46.6753;42.38;C;19.66;p;1037.12;mb;23.73;m;31/05/2015
Jeddah;21.2854;39.2376;35.54;C;34.91;p;1240.00;mb;21.23;m;31/05/2015
Makkah;21.3891;39.8579;31.68;C;20.52;p;1134.56;mb;25.41;m;31/05/2015
Madinah;24.5247;39.5692;42.17;C;12.61;p;1026.73;mb;29.04;m;31/05/2015
Abha;18.2465;42.5117;26.46;C;21.87;p;1073.21;mb;29.08;m;31/05/2015
Riyadh;24.7136;46.6753;43.00;C;17.39;p;1042.70;mb;21.42;m;01/06/2015
Jeddah;21.2854;39.2376;39.70;C;32.39;p;1230.90;mb;23.10;m;01/06/2015
Makkah;21.3891;39.8579;35.90;C;20.62;p;1100.59;mb;23.66;m;01/06/2015
Madinah;24.5247;39.5692;37.01;C;13.88;p;1018.18;mb;27.32;m;01/06/2015
Abha;18.2465;42.5117;31.63;C;21.05;p;1053.97;mb;29.51;m;01/06/2015
Riyadh;24.7136;46.6753;47.93;C;21.80;p;1003.87;mb;24.37;m;02/06/2015
Jeddah;21.2854;39.2376;37.84;C;34.91;p;1226.80;mb;24.69;m;02/06/2015
Makkah;21.3891;39.8579;33.02;C;20.49;p;1123.38;mb;22.27;m;02/06/2015
Madinah;24.5247;39.5692;36.14;C;13.66;p;1008.23;mb;24.44;m;02/06/2015
Abha;18.2465;42.5117;29.61;C;23.13;p;1050.53;mb;22.06;m;02/06/2015
Riyadh;24.7136;46.6753;41.73;C;17.98;p;1024.68;mb;25.40;m;03/06/2015
Jeddah;21.2854;39.2376;31.85;C;33.42;p;1225.89;mb;26.98;m;03/06/2015
Makkah;21.3891;39.8579;32.10;C;22.75;p;1113.41;mb;24.40;m;03/06/2015
Madinah;24.5247;39.5692;42.97;C;16.65;p;1047.47;mb;22.27;m;03/06/2015
Abha;18.2465;42.5117;29.23;C;24.07;p;1084.83;mb;29.46;m;03/06/2015
Riyadh;24.7136;46.6753;40.32;C;19.46;p;1041.77;mb;26.76;m;04/06/2015
Jeddah;21.2854;39.2376;31.95;C;30.61;p;1222.53;mb;20.63;m;04/06/2015
Makkah;21.3891;39.8579;31.16;C;23.68;p;1146.02;mb;20.50;m;04/06/2015
Madinah;24.5247;39.5692;37.84;C;12.81;p;1033.41;mb;20.91;m;04/06/2015
Abha;18.2465;42.5117;24.72;C;20.82;p;1044.60;mb;24.63;m;04/06/2015
Riyadh;24.7136;46.6753;46.18;C;19.68;p;1021.91;mb;29.87;m;05/06/2015
Jeddah;21.2854;39.2376;38.59;C;30.22;p;1215.44;mb;22.61;m;05/06/2015
Makkah;21.3891;39.8579;31.57;C;24.34;p;1125.54;mb;25.30;m;05/06/2015
Madinah;24.5247;39.5692;39.79;C;15.05;p;1004.46;mb;24.13;m;05/06/2015
Abha;18.2465;42.5117;24.64;C;20.50;p;1060.98;mb;20.41;m;05/06/2015
Riyadh;24.7136;46.6753;43.79;C;21.36;p;1008.87;mb;25.72;m;06/06/2015
Jeddah;21.2854;39.2376;39.29;C;33.41;p;1242.74;mb;26.94;m;06/06/2015
Makkah;21.3891;39.8579;31.66;C;22.15;p;1112.21;mb;24.50;m;06/06/2015
Madinah;24.5247;39.5692;38.18;C;15.11;p;1048.69;mb;26.77;m;06/06/2015
Abha;18.2465;42.5117;23.67;C;24.10;p;1077.19;mb;23.95;m;06/06/2015
Riyadh;24.7136;46.6753;40.73;C;20.03;p;1019.54;mb;27.27;m;07/06/2015
Jeddah;21.2854;39.2376;39.66;C;31.26;p;1214.10;mb;23.25;m;07/06/2015
Makkah;21.3891;39.8579;35.34;C;23.09;p;1141.51;mb;28.05;m;07/06/2015
Madinah;24.5247;39.5692;39.22;C;16.08;p;1005.72;mb;24.05;m;07/06/2015
Abha;18.2465;42.5117;25.22;C;24.08;p;1074.19;mb;29.38;m;07/06/2015
Riyadh;24.7136;46.6753;47.22;C;19.46;p;1031.78;mb;21.14;m;08/06/2015
Jeddah;21.2854;39.2376;39.36;C;32.84;p;1248.04;mb;24.87;m;08/06/2015
Makkah;21.3891;39.8579;27.68;C;22.65;p;1148.71;mb;25.97;m;08/06/2015
Madinah;24.5247;39.5692;43.15;C;16.46;p;1018.37;mb;23.68;m;08/06/2015
Abha;18.2465;42.5117;26.52;C;20.29;p;1042.67;mb;24.50;m;08/06/2015
Riyadh;24.7136;46.6753;45.25;C;20.70;p;1025.23;mb;29.97;m;09/06/2015
Jeddah;21.2854;39.2376;36.12;C;34.86;p;1236.79;mb;23.22;m;09/06/2015
Makkah;21.3891;39.8579;35.02;C;24.21;p;1121.16;mb;29.67;m;09/06/2015
Madinah;24.5247;39.5692;37.27;C;14.32;p;1045.58;mb;29.96;m;09/06/2015
Abha;18.2465;42.5117;22.23;C;20.27;p;1041.18;mb;27.44;m;09/06/2015
Riyadh;24.7136;46.6753;46.51;C;20.77;p;1032.20;mb;28.20;m;10/06/2015
Jeddah;21.2854;39.2376;33.35;C;32.18;p;1201.96;mb;28.86;m;10/06/2015
Makkah;21.3891;39.8579;34.32;C;24.34;p;1136.85;mb;26.56;m;10/06/2015
Madinah;24.5247;39.5692;41.19;C;14.47;p;1029.55;mb;25.58;m;10/06/2015
Abha;18.2465;42.5117;27.21;C;22.68;p;1056.86;mb;27.31;m;10/06/2015
Riyadh;24.7136;46.6753;47.09;C;18.63;p;1027.63;mb;23.79;m;11/06/2015
Jeddah;21.2854;39.2376;39.25;C;32.75;p;1221.66;mb;20.24;m;11/06/2015
Makkah;21.3891;39.8579;32.45;C;22.90;p;1110.62;mb;28.38;m;11/06/2015
Madinah;24.5247;39.5692;40.91;C;12.76;p;1018.33;mb;21.08;m;11/06/2015
Abha;18.2465;42.5117;23.89;C;22.43;p;1088.66;mb;28.29;m;11/06/2015
Riyadh;24.7136;46.6753;45.93;C;18.52;p;1035.84;mb;25.69;m;12/06/2015
Jeddah;21.2854;39.2376;38.71;C;31.89;p;1203.84;mb;20.62;m;12/06/2015
Makkah;21.3891;39.8579;34.00;C;24.50;p;1108.65;mb;24.07;m;12/06/2015
Madinah;24.5247;39.5692;40.00;C;14.18;p;1029.47;mb;23.69;m;12/06/2015
Abha;18.2465;42.5117;24.97;C;21.31;p;1052.93;mb;20.63;m;12/06/2015
Riyadh;24.7136;46.6753;43.13;C;19.90;p;1007.09;mb;21.71;m;13/06/2015
Jeddah;21.2854;39.2376;32.42;C;32.56;p;1200.91;mb;29.67;m;13/06/2015
Makkah;21.3891;39.8579;32.84;C;23.86;p;1107.79;mb;26.37;m;13/06/2015
Madinah;24.5247;39.5692;37.18;C;15.17;p;1001.65;mb;27.45;m;13/06/2015
Abha;18.2465;42.5117;27.71;C;20.56;p;1067.52;mb;22.96;m;13/06/2015
Riyadh;24.7136;46.6753;43.89;C;18.56;p;1018.83;mb;24.87;m;14/06/2015
Jeddah;21.2854;39.2376;31.30;C;32.54;p;1208.18;mb;21.25;m;14/06/2015
Makkah;21.3891;39.8579;30.91;C;24.45;p;1118.72;mb;27.20;m;14/06/2015
Madinah;24.5247;39.5692;41.71;C;16.06;p;1018.91;mb;23.73;m;14/06/2015
Abha;18.2465;42.5117;31.71;C;20.13;p;1054.07;mb;29.76;m;14/06/2015
Riyadh;24.7136;46.6753;43.74;C;20.48;p;1034.59;mb;26.59;m;15/06/2015
Jeddah;21.2854;39.2376;38.37;C;34.29;p;1211.98;mb;21.02;m;15/06/2015
Makkah;21.3891;39.8579;35.49;C;23.23;p;1110.76;mb;20.97;m;15/06/2015
Madinah;24.5247;39.5692;39.85;C;15.97;p;1006.45;mb;27.07;m;15/06/2015
Abha;18.2465;42.5117;28.66;C;24.34;p;1057.12;mb;24.75;m;15/06/2015
Riyadh;24.7136;46.6753;40.94;C;18.19;p;1008.90;mb;23.91;m;16/06/2015
Jeddah;21.2854;39.2376;34.28;C;34.91;p;1203.86;mb;27.57;m;16/06/2015
Makkah;21.3891;39.8579;34.59;C;24.17;p;1122.01;mb;26.49;m;16/06/2015
Madinah;24.5247;39.5692;38.09;C;15.86;p;1037.76;mb;24.25;m;16/06/2015
Abha;18.2465;42.5117;28.31;C;20.33;p;1065.46;mb;25.93;m;16/06/2015
Riyadh;24.7136;46.6753;42.39;C;19.06;p;1007.55;mb;24.29;m;17/06/2015
Jeddah;21.2854;39.2376;37.56;C;31.49;p;1203.88;mb;28.92;m;17/06/2015
Makkah;21.3891;39.8579;28.64;C;24.49;p;1110.33;mb;27.81;m;17/06/2015
Madinah;24.5247;39.5692;41.68;C;14.91;p;1010.36;mb;25.70;m;17/06/2015
Abha;18.2465;42.5117;22.43;C;23.13;p;1083.56;mb;20.28;m;17/06/2015
Riyadh;24.7136;46.6753;40.30;C;21.02;p;1021.12;mb;25.56;m;18/06/2015
Jeddah;21.2854;39.2376;35.29;C;31.63;p;1239.47;mb;21.65;m;18/06/2015
Makkah;21.3891;39.8579;35.85;C;20.17;p;1149.56;mb;21.37;m;18/06/2015
Madinah;24.5247;39.5692;39.86;C;16.16;p;1041.38;mb;27.26;m;18/06/2015
Abha;18.2465;42.5117;25.11;C;20.61;p;1040.25;mb;26.95;m;18/06/2015
Riyadh;24.7136;46.6753;47.87;C;18.76;p;1033.74;mb;20.84;m;19/06/2015
Jeddah;21.2854;39.2376;35.25;C;34.52;p;1206.19;mb;23.92;m;19/06/2015
Makkah;21.3891;39.8579;27.62;C;21.19;p;1100.38;mb;22.38;m;19/06/2015
Madinah;24.5247;39.5692;42.52;C;14.86;p;1004.76;mb;26.81;m;19/06/2015
Abha;18.2465;42.5117;25.17;C;22.17;p;1087.86;mb;25.82;m;19/06/2015
Riyadh;24.7136;46.6753;43.94;C;17.34;p;1020.84;mb;27.89;m;20/06/2015
Jeddah;21.2854;39.2376;36.06;C;30.35;p;1243.36;mb;24.63;m;20/06/2015
Makkah;21.3891;39.8579;30.10;C;22.81;p;1137.41;mb;25.84;m;20/06/2015
Madinah;24.5247;39.5692;36.83;C;16.61;p;1028.96;mb;25.03;m;20/06/2015
Abha;18.2465;42.5117;24.54;C;21.82;p;1087.16;mb;24.42;m;20/06/2015
Riyadh;24.7136;46.6753;47.99;C;20.28;p;1036.82;mb;29.97;m;21/06/2015
Jeddah;21.2854;39.2376;37.73;C;34.15;p;1240.40;mb;20.37;m;21/06/2015
Makkah;21.3891;39.8579;27.88;C;20.55;p;1142.05;mb;28.71;m;21/06/2015
Madinah;24.5247;39.5692;36.12;C;12.55;p;1047.82;mb;21.75;m;21/06/2015
Abha;18.2465;42.5117;23.96;C;20.21;p;1042.82;mb;29.99;m;21/06/2015
Riyadh;24.7136;46.6753;49.34;C;21.17;p;1018.39;mb;20.86;m;22/06/2015
Jeddah;21.2854;39.2376;30.99;C;30.30;p;1249.51;mb;28.76;m;22/06/2015
Makkah;21.3891;39.8579;36.01;C;20.12;p;1125.85;mb;28.04;m;22/06/2015
Madinah;24.5247;39.5692;37.73;C;15.41;p;1047.38;mb;29.31;m;22/06/2015
Abha;18.2465;42.5117;26.11;C;24.27;p;1049.34;mb;25.35;m;22/06/2015
Riyadh;24.7136;46.6753;46.42;C;20.78;p;1019.68;mb;29.87;m;23/06/2015
Jeddah;21.2854;39.2376;30.58;C;30.42;p;1216.28;mb;21.62;m;23/06/2015
Makkah;21.3891;39.8579;36.93;C;23.31;p;1130.53;mb;26.53;m;23/06/2015
Madinah;24.5247;39.5692;41.01;C;13.14;p;1028.30;mb;22.72;m;23/06/2015
Abha;18.2465;42.5117;24.63;C;20.20;p;1079.61;mb;26.58;m;23/06/2015
Riyadh;24.7136;46.6753;44.97;C;21.07;p;1013.21;mb;23.60;m;24/06/2015
Jeddah;21.2854;39.2376;33.92;C;34.87;p;1202.95;mb;23.88;m;24/06/2015
Makkah;21.3891;39.8579;29.97;C;21.49;p;1108.90;mb;20.92;m;24/06/2015
Madinah;24.5247;39.5692;41.61;C;16.26;p;1006.86;mb;21.70;m;24/06/2015
Abha;18.2465;42.5117;26.70;C;22.44;p;1047.10;mb;27.87;m;24/06/2015
Riyadh;24.7136;46.6753;46.84;C;18.77;p;1034.24;mb;20.43;m;25/06/2015
Jeddah;21.2854;39.2376;34.29;C;32.59;p;1217.83;mb;24.98;m;25/06/2015
Makkah;21.3891;39.8579;31.95;C;21.39;p;1125.42;mb;20.66;m;25/06/2015
Madinah;24.5247;39.5692;43.36;C;15.83;p;1007.60;mb;23.47;m;25/06/2015
Abha;18.2465;42.5117;25.87;C;20.81;p;1047.71;mb;24.00;m;25/06/2015
Riyadh;24.7136;46.6753;44.67;C;18.15;p;1017.11;mb;20.00;m;26/06/2015
Jeddah;21.2854;39.2376;34.51;C;34.47;p;1230.74;mb;27.14;m;26/06/2015
Makkah;21.3891;39.8579;29.07;C;21.27;p;1126.55;mb;24.36;m;26/06/2015
Madinah;24.5247;39.5692;44.66;C;16.04;p;1006.88;mb;26.64;m;26/06/2015
Abha;18.2465;42.5117;31.54;C;23.17;p;1089.19;mb;23.95;m;26/06/2015
Riyadh;24.7136;46.6753;40.88;C;21.53;p;1018.82;mb;24.74;m;27/06/2015
Jeddah;21.2854;39.2376;35.04;C;32.42;p;1246.43;mb;21.56;m;27/06/2015
Makkah;21.3891;39.8579;31.98;C;21.20;p;1118.49;mb;28.83;m;27/06/2015
Madinah;24.5247;39.5692;41.98;C;14.06;p;1019.94;mb;25.39;m;27/06/2015
Abha;18.2465;42.5117;31.45;C;22.98;p;1044.47;mb;29.85;m;27/06/2015
Riyadh;24.7136;46.6753;44.00;C;21.19;p;1049.14;mb;22.69;m;28/06/2015
Jeddah;21.2854;39.2376;38.55;C;34.88;p;1227.16;mb;27.22;m;28/06/2015
Makkah;21.3891;39.8579;27.95;C;22.78;p;1104.51;mb;21.06;m;28/06/2015
Madinah;24.5247;39.5692;39.27;C;14.87;p;1033.63;mb;20.60;m;28/06/2015
Abha;18.2465;42.5117;23.58;C;24.34;p;1070.14;mb;23.84;m;28/06/2015
Riyadh;24.7136;46.6753;49.06;C;17.95;p;1026.66;mb;21.05;m;29/06/2015
Jeddah;21.2854;39.2376;31.04;C;34.20;p;1200.96;mb;28.38;m;29/06/2015
Makkah;21.3891;39.8579;36.48;C;21.59;p;1124.76;mb;26.96;m;29/06/2015
Madinah;24.5247;39.5692;38.62;C;14.86;p;1022.93;mb;28.93;m;29/06/2015
Abha;18.2465;42.5117;24.44;C;21.69;p;1062.72;mb;22.21;m;29/06/2015
Riyadh;24.7136;46.6753;43.69;C;19.47;p;1006.85;mb;27.78;m;30/06/2015
Jeddah;21.2854;39.2376;38.58;C;32.65;p;1214.42;mb;27.00;m;30/06/2015
Makkah;21.3891;39.8579;27.50;C;20.40;p;1108.87;mb;21.34;m;30/06/2015
Madinah;24.5247;39.5692;44.21;C;16.30;p;1002.54;mb;23.88;m;30/06/2015
Abha;18.2465;42.5117;31.74;C;22.66;p;1083.56;mb;29.95;m;30/06/2015
Riyadh;24.7136;46.6753;46.30;C;20.87;p;1031.86;mb;24.23;m;01/07/2015
Jeddah;21.2854;39.2376;37.33;C;31.32;p;1237.38;mb;22.97;m;01/07/2015
Makkah;21.3891;39.8579;34.16;C;22.00;p;1145.77;mb;22.90;m;01/07/2015
Madinah;24.5247;39.5692;38.58;C;13.41;p;1003.59;mb;22.98;m;01/07/2015
Abha;18.2465;42.5117;30.17;C;24.67;p;1067.75;mb;21.14;m;01/07/2015
Riyadh;24.7136;46.6753;48.12;C;20.91;p;1031.46;mb;25.70;m;02/07/2015
Jeddah;21.2854;39.2376;34.13;C;30.51;p;1202.25;mb;20.66;m;02/07/2015
Makkah;21.3891;39.8579;35.63;C;22.80;p;1145.62;mb;24.37;m;02/07/2015
Madinah;24.5247;39.5692;37.81;C;16.81;p;1032.04;mb;23.79;m;02/07/2015
Abha;18.2465;42.5117;30.90;C;20.22;p;1043.62;mb;20.21;m;02/07/2015
Riyadh;24.7136;46.6753;46.02;C;19.24;p;1011.21;mb;27.70;m;03/07/2015
Jeddah;21.2854;39.2376;34.27;C;30.25;p;1212.44;mb;22.87;m;03/07/2015
Makkah;21.3891;39.8579;28.94;C;22.13;p;1115.89;mb;22.62;m;03/07/2015
Madinah;24.5247;39.5692;39.79;C;14.99;p;1007.05;mb;27.18;m;03/07/2015
Abha;18.2465;42.5117;27.00;C;20.72;p;1077.13;mb;26.94;m;03/07/2015
Riyadh;24.7136;46.6753;49.33;C;18.70;p;1046.75;mb;25.34;m;04/07/2015
Jeddah;21.2854;39.2376;33.01;C;31.82;p;1232.68;mb;24.32;m;04/07/2015
Makkah;21.3891;39.8579;32.98;C;22.30;p;1147.31;mb;25.87;m;04/07/2015
Madinah;24.5247;39.5692;37.89;C;14.80;p;1047.26;mb;20.48;m;04/07/2015
Abha;18.2465;42.5117;28.85;C;20.67;p;1069.81;mb;23.33;m;04/07/2015
Riyadh;24.7136;46.6753;49.61;C;21.69;p;1013.16;mb;29.89;m;05/07/2015
Jeddah;21.2854;39.2376;37.70;C;34.22;p;1229.16;mb;25.15;m;05/07/2015
Makkah;21.3891;39.8579;31.79;C;21.10;p;1105.59;mb;25.09;m;05/07/2015
Madinah;24.5247;39.5692;40.45;C;12.81;p;1017.94;mb;24.67;m;05/07/2015
Abha;18.2465;42.5117;26.51;C;21.93;p;1079.70;mb;23.77;m;05/07/2015
Riyadh;24.7136;46.6753;49.11;C;21.18;p;1013.95;mb;21.76;m;06/07/2015
Jeddah;21.2854;39.2376;37.82;C;34.25;p;1208.62;mb;21.35;m;06/07/2015
Makkah;21.3891;39.8579;29.04;C;21.17;p;1101.85;mb;24.86;m;06/07/2015
Madinah;24.5247;39.5692;35.42;C;15.86;p;1024.61;mb;29.20;m;06/07/2015
Abha;18.2465;42.5117;28.14;C;22.48;p;1052.23;mb;21.13;m;06/07/2015
Riyadh;24.7136;46.6753;40.14;C;19.29;p;1037.52;mb;21.33;m;07/07/2015
Jeddah;21.2854;39.2376;30.99;C;34.94;p;1213.81;mb;23.40;m;07/07/2015
Makkah;21.3891;39.8579;30.48;C;20.25;p;1117.61;mb;24.57;m;07/07/2015
Madinah;24.5247;39.5692;38.29;C;16.31;p;1036.73;mb;25.50;m;07/07/2015
Abha;18.2465;42.5117;27.11;C;24.93;p;1042.08;mb;20.03;m;07/07/2015
Riyadh;24.7136;46.6753;44.83;C;21.10;p;1007.79;mb;29.95;m;08/07/2015
Jeddah;21.2854;39.2376;34.36;C;34.54;p;1217.33;mb;26.05;m;08/07/2015
Makkah;21.3891;39.8579;36.32;C;22.09;p;1140.74;mb;24.34;m;08/07/2015
Madinah;24.5247;39.5692;40.67;C;16.99;p;1001.15;mb;25.33;m;08/07/2015
Abha;18.2465;42.5117;23.24;C;22.37;p;1077.26;mb;25.42;m;08/07/2015
Riyadh;24.7136;46.6753;42.14;C;21.67;p;1012.01;mb;21.29;m;09/07/2015
Jeddah;21.2854;39.2376;31.99;C;32.22;p;1216.80;mb;22.34;m;09/07/2015
Makkah;21.3891;39.8579;30.93;C;24.66;p;1124.69;mb;21.67;m;09/07/2015
Madinah;24.5247;39.5692;36.66;C;16.05;p;1006.00;mb;22.95;m;09/07/2015
Abha;18.2465;42.5117;27.86;C;22.86;p;1064.20;mb;29.20;m;09/07/2015
Riyadh;24.7136;46.6753;46.62;C;21.17;p;1030.75;mb;29.63;m;10/07/2015
Jeddah;21.2854;39.2376;30.88;C;31.91;p;1222.47;mb;22.30;m;10/07/2015
Makkah;21.3891;39.8579;33.20;C;21.32;p;1116.68;mb;23.67;m;10/07/2015
Madinah;24.5247;39.5692;43.72;C;13.86;p;1034.63;mb;20.94;m;10/07/2015
Abha;18.2465;42.5117;25.70;C;24.03;p;1056.13;mb;29.43;m;10/07/2015
Riyadh;24.7136;46.6753;41.41;C;21.81;p;1014.34;mb;25.20;m;11/07/2015
Jeddah;21.2854;39.2376;30.07;C;32.31;p;1242.33;mb;22.50;m;11/07/2015
Makkah;21.3891;39.8579;27.05;C;20.29;p;1110.14;mb;27.02;m;11/07/2015
Madinah;24.5247;39.5692;35.39;C;12.28;p;1003.96;mb;28.09;m;11/07/2015
Abha;18.2465;42.5117;31.43;C;20.91;p;1057.09;mb;27.58;m;11/07/2015
Riyadh;24.7136;46.6753;46.47;C;19.64;p;1045.66;mb;28.71;m;12/07/2015
Jeddah;21.2854;39.2376;39.92;C;34.42;p;1210.77;mb;25.55;m;12/07/2015
Makkah;21.3891;39.8579;27.95;C;24.18;p;1112.82;mb;22.53;m;12/07/2015
